Date,Units Sold,Inventory Level,Price,Discount,Competitor Pricing,Store ID,Region
2023-04-09,2510,4125,68.47749999999999,20,69.2205,S001,West
2023-04-10,2359,5236,65.192,20,64.8955,S001,North
2023-04-11,1917,4988,55.985,20,54.6,S001,South
2023-04-12,3066,5935,48.962,20,48.964,S001,North
2023-04-13,2716,5894,55.758,20,56.2115,S001,North
2023-04-14,2851,5881,59.42,20,59.0015,S001,South
2023-04-15,3013,5929,46.1715,20,46.790000000000006,S001,South
2023-04-16,2875,6518,56.536,20,58.2725,S001,South
2023-04-17,2132,5275,46.65,20,46.5195,S001,West
2023-04-18,2579,5151,59.96849999999999,20,59.371500000000005,S001,North
2023-04-19,3669,5829,58.569,20,57.5945,S001,West
2023-04-20,2810,6509,61.633500000000005,20,60.2225,S001,West
2023-04-21,3051,5856,66.298,20,66.00800000000001,S001,South
2023-04-22,2278,5343,37.7095,20,38.241,S001,East
2023-04-23,2634,5644,46.5795,20,47.9985,S001,South
2023-04-24,2414,4542,46.84,20,46.4265,S001,West
2023-04-25,2720,5256,49.6,15,49.9815,S001,South
2023-04-26,3315,5488,54.535,20,54.611,S001,East
2023-04-27,3858,5747,56.495000000000005,20,56.483,S001,South
2023-04-28,2995,5366,52.38250000000001,20,52.736,S001,West
2023-04-29,2298,5990,68.2185,20,68.087,S001,North
2023-04-30,2448,4950,61.523,20,60.59,S001,South
2023-05-01,2409,5349,43.7525,20,42.455,S001,West
2023-05-02,3501,5918,45.1535,20,45.774,S001,North
2023-05-03,3157,6125,58.99,20,58.1395,S001,East
2023-05-04,2765,5372,52.9405,20,53.52,S001,North
2023-05-05,2576,5181,58.9905,20,59.1095,S001,West
2023-05-06,1954,5421,62.523,20,62.913,S001,South
2023-05-07,2357,5160,51.9525,20,51.2795,S001,North
2023-05-08,2819,6075,51.8205,20,50.3825,S001,East
2023-05-09,2581,6232,48.3975,20,48.751,S001,South
2023-05-10,2978,5133,55.899,20,56.649,S001,North
2023-05-11,2038,4966,48.983,20,48.68,S001,West
2023-05-12,2293,5685,53.3455,20,52.6585,S001,East
2023-05-13,3303,5691,44.84,20,44.605,S001,South
2023-05-14,2589,4239,47.9145,20,47.496,S001,West
2023-05-15,2489,5121,59.444,20,59.048,S001,North
2023-05-16,3651,6511,60.7245,20,60.7675,S001,South
2023-05-17,3298,6486,59.797,20,60.0145,S001,East
2023-05-18,2674,5105,51.46,20,51.2625,S001,South
2023-05-19,2765,5698,47.125,20,47.1895,S001,North
2023-05-20,2465,4966,56.0905,20,55.8815,S001,West
2023-05-21,2682,5084,61.423,20,61.0645,S001,West
2023-05-22,2196,5004,47.04,20,47.364,S001,East
2023-05-23,2481,5272,44.7635,20,44.557,S001,West
2023-05-24,2704,5180,60.6145,20,60.480500000000006,S001,East
2023-05-25,2315,4901,48.0385,20,49.162,S001,East
2023-05-26,2065,5146,50.6425,20,50.3955,S001,South
2022-01-01,2974,5720,57.307,20,56.8095,S002,South
2022-01-02,3668,5482,63.89399999999999,20,63.643,S002,West
2022-01-03,3083,5778,50.3755,20,51.0885,S002,North
2022-01-04,2953,5190,48.929,20,48.4365,S002,North
2022-01-05,2606,4704,54.6275,20,54.63250000000001,S002,East
2022-01-06,3143,5033,54.560500000000005,20,54.761,S002,West
2022-01-07,2196,4969,61.2605,20,61.1245,S002,West
2022-01-08,3001,5907,69.033,20,68.2335,S002,North
2022-01-09,3205,5771,63.401,20,63.1705,S002,South
2022-01-10,2592,5609,49.926,20,49.693,S002,West
2022-01-11,3815,6245,49.5435,20,49.8815,S002,East
2022-01-12,1971,5673,64.361,15,65.239,S002,South
2022-01-13,3386,5419,48.1965,20,49.7885,S002,South
2022-01-14,1864,4738,57.989,20,57.865,S002,West
2022-01-15,2665,5561,57.952,20,59.088,S002,West
2022-01-16,3197,5890,60.235,20,60.676,S002,East
2022-01-17,2748,5218,60.2865,20,59.7735,S002,East
2022-01-18,2957,5074,51.1085,20,51.74550000000001,S002,North
2022-01-19,3375,6062,57.729,20,59.565,S002,East
2022-01-20,2961,6395,67.632,20,66.99249999999999,S002,North
2022-01-21,2884,5589,53.959,20,54.794500000000006,S002,South
2022-01-22,2502,4475,54.141,20,53.6995,S002,North
2022-01-23,2945,4854,49.187,20,49.2875,S002,South
2022-01-24,2209,5206,50.0535,20,49.9945,S002,West
2022-01-25,3127,5398,56.206,20,58.2815,S002,East
2022-01-26,3219,5476,48.335,20,48.426,S002,North
2022-01-27,2464,5007,47.8185,20,47.414,S002,North
2022-01-28,2855,5117,43.557,20,43.676,S002,South
2022-01-29,2524,5441,55.7985,20,55.17999999999999,S002,North
2022-01-30,3123,5574,56.9125,20,56.3775,S002,East
2022-01-31,3239,5429,52.641,15,51.233,S002,East
2022-02-01,2618,5681,49.465,20,49.706,S002,East
2022-02-02,3357,5943,45.275,20,45.2985,S002,North
2022-02-03,2742,5401,56.246,20,55.925,S002,East
2022-02-04,2663,4523,53.261,20,53.3785,S002,West
2022-02-05,3610,6129,55.629,20,55.677,S002,East
2022-02-06,2590,5627,49.5835,20,48.9455,S002,East
2022-02-07,3209,5239,50.474,20,50.5225,S002,East
2022-02-08,3042,5642,51.139,20,50.741,S002,East
2022-02-09,2883,5269,50.50449999999999,20,51.7165,S002,East
2022-02-10,2904,4824,56.254,20,55.1015,S002,West
2022-02-11,3992,6321,51.0355,20,50.5185,S002,West
2022-02-12,2446,5122,51.935500000000005,20,51.4395,S002,North
2022-02-13,2402,4369,54.0275,20,52.573,S002,North
2022-02-14,2542,4374,56.807,20,55.9115,S002,West
2022-02-15,2517,5278,62.854,20,62.33200000000001,S002,East
2022-02-16,2991,6388,55.157,20,55.5225,S002,North
2022-02-17,2362,5515,53.9255,20,53.521,S002,North
2022-02-18,2593,4419,59.78150000000001,20,60.5495,S002,West
2022-02-19,1665,5120,59.073,20,59.61800000000001,S002,North
2022-02-20,3027,5801,62.937,20,63.011,S002,South
2022-02-21,2325,5238,49.057,20,49.064,S002,West
2022-02-22,3806,6026,51.2435,20,51.35549999999999,S002,East
2022-02-23,2254,5308,57.148,20,56.573,S002,West
2022-02-24,2769,5691,49.4895,20,49.827,S002,South
2022-02-25,2373,5342,50.2915,20,49.369,S002,South
2022-02-26,2113,5340,53.803,20,54.364,S002,East
2022-02-27,3011,6003,50.066500000000005,20,50.459500000000006,S002,West
2022-02-28,3477,5671,48.858,20,49.168,S002,South
2022-03-01,1900,3948,55.5585,20,54.3055,S002,East
2022-03-02,3078,5591,57.751,20,58.835,S002,North
2022-03-03,2607,5076,56.0655,20,55.831500000000005,S002,North
2022-03-04,2700,5173,54.1365,20,55.4645,S002,East
2022-03-05,3079,6193,49.5245,20,50.555,S002,West
2022-03-06,2542,5207,74.339,20,74.40700000000001,S002,East
2022-03-07,2732,5537,54.0375,20,53.3985,S002,North
2022-03-08,3139,5978,53.776,20,54.036,S002,West
2022-03-09,2839,5470,51.986,20,51.062,S002,West
2022-03-10,3305,6710,52.55550000000001,20,52.511,S002,West
2022-03-11,2554,5089,52.28099999999999,20,52.551,S002,South
2022-03-12,2128,4886,55.4755,20,54.3885,S002,East
2022-03-13,3337,5904,61.65,20,61.2845,S002,East
2022-03-14,2622,5579,60.11749999999999,20,61.1005,S002,South
2022-03-15,2338,5839,53.5675,20,52.816,S002,South
2022-03-16,2500,4709,54.001,20,53.816,S002,West
2022-03-17,2411,4724,53.3375,20,54.238,S002,West
2022-03-18,3079,6046,55.6725,20,55.9275,S002,North
2022-03-19,2416,4619,57.714,20,57.2615,S002,North
2022-03-20,2024,4956,54.33,20,54.807500000000005,S002,South
2022-03-21,2470,5469,64.1395,20,64.0125,S002,North
2022-03-22,1648,4910,52.25,20,52.1125,S002,East
2022-03-23,2683,5488,50.67100000000001,20,50.0735,S002,South
2022-03-24,2943,6093,51.9345,20,51.524,S002,North
2022-03-25,2762,5464,55.79600000000001,20,55.013,S002,South
2022-03-26,3301,5790,53.399,20,53.5295,S002,East
2022-03-27,3389,5627,65.6315,20,65.14450000000001,S002,East
2022-03-28,2395,5315,51.536,20,52.507000000000005,S002,North
2022-03-29,2828,5287,56.2915,20,56.451,S002,South
2022-03-30,2435,5177,51.8845,20,51.768,S002,North
2022-03-31,2868,6131,62.1745,20,61.5955,S002,West
2022-04-01,2928,5700,58.33050000000001,20,57.48,S002,South
2022-04-02,3132,5122,53.1665,20,54.35,S002,North
2022-04-03,3287,5857,56.45550000000001,20,56.4485,S002,South
2022-04-04,2457,5739,53.853,20,53.9135,S002,West
2022-04-05,2481,4708,56.4005,20,57.08,S002,South
2022-04-06,2291,5448,48.0995,20,47.793,S002,East
2022-04-07,3264,6599,68.09,20,67.447,S002,North
2022-04-08,3750,6588,64.51599999999999,20,64.6125,S002,South
2022-04-09,3231,6254,51.124,20,50.869,S002,East
2022-04-10,2454,6226,48.2415,20,48.2975,S002,West
2022-04-11,2507,4907,51.9905,20,51.1345,S002,West
2022-04-12,3509,5794,58.663,20,58.60850000000001,S002,South
2022-04-13,3008,6007,59.893,20,60.8335,S002,North
2022-04-14,3134,5323,42.447500000000005,20,42.6435,S002,East
2022-04-15,2547,5434,57.9405,20,57.3485,S002,South
2022-04-16,2649,4534,60.95550000000001,20,60.706500000000005,S002,North
2022-04-17,2676,5275,58.3035,20,58.559000000000005,S002,West
2022-04-18,2962,5122,61.758500000000005,20,62.035,S002,South
2022-04-19,3688,6691,56.986,20,58.762,S002,East
2022-04-20,2610,5371,53.4985,20,54.634,S002,West
2022-04-21,2219,5050,58.497,20,58.99550000000001,S002,East
2022-04-22,2295,5308,63.5705,20,63.1895,S002,South
2022-04-23,2448,4516,54.53150000000001,20,54.176,S002,East
2022-04-24,2748,5520,50.5375,20,50.285,S002,East
2022-04-25,2730,6090,54.2435,20,55.01649999999999,S002,West
2022-04-26,3233,5823,54.8995,20,55.31750000000001,S002,West
2022-04-27,3054,5933,51.7175,20,51.905,S002,West
2022-04-28,2362,5930,64.219,20,65.0055,S002,South
2022-04-29,2566,4741,50.0055,20,49.889,S002,South
2022-04-30,2495,5135,59.492,20,59.3255,S002,West
2022-05-01,3333,5507,56.423,20,57.179,S002,North
2022-05-02,2346,4733,53.069,20,52.05650000000001,S002,South
2022-05-03,2438,6471,56.1005,20,54.9635,S002,South
2022-05-04,2476,5070,46.959,20,47.2385,S002,East
2022-05-05,2597,4918,52.8015,20,52.5665,S002,East
2022-05-06,3762,6447,54.1745,20,54.2645,S002,East
2022-05-07,2559,5539,52.1265,20,52.077,S002,South
2022-05-08,2737,5548,53.720000000000006,20,53.8115,S002,North
2022-05-09,2513,4897,44.853,20,44.794,S002,North
2022-05-10,2174,5356,52.276,20,52.649,S002,West
2022-05-11,2413,5032,48.5785,20,48.9025,S002,North
2022-05-12,3172,5225,50.174,20,50.6935,S002,North
2022-05-13,1774,4919,54.8045,20,54.85,S002,North
2022-05-14,2124,4658,52.2385,20,53.3115,S002,East
2022-05-15,2642,4948,58.70399999999999,20,58.8445,S002,West
2022-05-16,3291,5941,52.5865,20,51.82899999999999,S002,West
2022-05-17,2248,5003,49.353,20,48.528,S002,North
2022-05-18,2627,5896,54.0535,20,53.90650000000001,S002,North
2022-05-19,2852,5435,51.2195,20,51.128,S002,North
2022-05-20,2064,5031,51.3685,20,51.3095,S002,East
2022-05-21,2840,6394,57.549,20,57.56699999999999,S002,North
2022-05-22,3499,5936,56.879,20,56.6495,S002,West
2022-05-23,2270,5366,59.07899999999999,20,58.0535,S002,South
2022-05-24,2789,5461,62.48350000000001,20,63.510000000000005,S002,East
2022-05-25,3052,5623,58.9725,20,59.611,S002,West
2022-05-26,2429,5372,58.879,20,59.25449999999999,S002,North
2022-05-27,2488,4832,56.836,20,57.444,S002,South
2022-05-28,2639,6117,54.6515,20,55.011,S002,South
2022-05-29,1775,4990,45.606,20,44.895,S002,North
2022-05-30,2130,5012,65.2945,20,64.8255,S002,North
2022-05-31,1949,4143,49.928,20,50.384,S002,South
2022-06-01,2515,5329,64.6785,20,63.314,S002,South
2022-06-02,2807,5080,54.894000000000005,20,55.1465,S002,East
2022-06-03,3244,5549,54.236,20,55.1875,S002,North
2022-06-04,2805,5573,58.504,20,59.085,S002,North
2022-06-05,2730,4701,41.974,20,42.5805,S002,North
2022-06-06,2841,5618,54.121500000000005,20,54.6025,S002,East
2022-06-07,1966,5352,47.653,20,47.4455,S002,West
2022-06-08,2541,6382,54.582,20,54.5255,S002,North
2022-06-09,2256,5693,56.121,20,55.9865,S002,East
2022-06-10,2826,5934,60.755,20,60.0885,S002,East
2022-06-11,3037,5683,56.105,20,56.1,S002,South
2022-06-12,2950,6871,57.894000000000005,20,58.7805,S002,West
2022-06-13,2585,5991,57.5855,20,58.076,S002,East
2022-06-14,3021,6311,47.324,20,46.811,S002,East
2022-06-15,2915,5208,59.3975,20,58.427,S002,South
2022-06-16,2961,5398,61.545,20,61.5775,S002,North
2022-06-17,2912,5535,55.3975,20,56.2605,S002,West
2022-06-18,2676,5387,50.314,20,50.0055,S002,South
2022-06-19,2458,4909,55.1255,20,55.461,S002,North
2022-06-20,3444,5602,55.99550000000001,20,54.608,S002,East
2022-06-21,2927,4859,55.9675,20,55.8805,S002,South
2022-06-22,2392,5196,66.9005,20,65.40950000000001,S002,West
2022-06-23,3703,5934,52.193,20,52.9225,S002,North
2022-06-24,2362,5361,56.1735,20,55.577,S002,North
2022-06-25,2782,5614,43.95,20,45.09,S002,South
2022-06-26,3162,5711,45.949,20,45.971,S002,South
2022-06-27,2627,5069,63.8625,20,63.888,S002,South
2022-06-28,2355,4722,53.7225,20,53.4555,S002,West
2022-06-29,2205,5929,44.4125,20,43.607,S002,East
2022-06-30,3146,5507,57.9235,20,57.375,S002,East
2022-07-01,2580,5931,57.3235,20,57.0975,S002,South
2022-07-02,2010,5350,67.52000000000001,20,67.402,S002,South
2022-07-03,2570,5380,59.8485,20,59.9545,S002,West
2022-07-04,2812,5804,58.089,20,57.679,S002,East
2022-07-05,2587,5109,50.118,20,49.691,S002,East
2022-07-06,2438,4671,55.95,20,55.23,S002,North
2022-07-07,2780,6069,48.44,20,49.433,S002,North
2022-07-08,2630,4963,49.704,20,48.4165,S002,North
2022-07-09,3060,5566,53.9105,20,54.146,S002,North
2022-07-10,2223,5265,49.049,20,50.3015,S002,East
2022-07-11,2040,4934,52.8635,20,53.6795,S002,South
2022-07-12,2330,5280,62.4455,20,62.495000000000005,S002,West
2022-07-13,2271,3906,58.2,20,58.3445,S002,South
2022-07-14,1654,4641,48.9905,20,49.3945,S002,North
2022-07-15,4067,6352,55.1625,20,54.67100000000001,S002,South
2022-07-16,2695,5387,44.265,20,44.6495,S002,West
2022-07-17,2670,6338,42.88549999999999,20,43.096500000000006,S002,East
2022-07-18,3129,6143,61.116,20,61.408,S002,West
2022-07-19,3091,6214,49.1295,20,49.1445,S002,East
2022-07-20,2408,5748,61.0775,20,59.69449999999999,S002,North
2022-07-21,2150,5361,56.26649999999999,20,56.6005,S002,West
2022-07-22,3022,6708,66.271,20,65.654,S002,West
2022-07-23,2458,5075,46.127,20,45.376,S002,West
2022-07-24,2629,5579,62.634,20,61.0615,S002,South
2022-07-25,3156,5810,49.536,20,49.0595,S002,South
2022-07-26,2550,5285,52.310500000000005,20,52.2745,S002,North
2022-07-27,3308,5870,68.4235,20,68.3925,S002,West
2022-07-28,3354,4929,63.6715,20,63.1775,S002,North
2022-07-29,2586,5956,49.6005,20,49.924,S002,West
2022-07-30,2827,5267,45.3955,20,46.033,S002,East
2022-07-31,1719,4355,56.8,20,57.271,S002,North
2022-08-01,3199,5315,56.8495,20,57.759,S002,South
2022-08-02,2456,5143,55.8995,20,55.5775,S002,North
2022-08-03,3027,6206,47.37,20,47.32,S002,South
2022-08-04,2545,6191,46.9775,20,45.903,S002,East
2022-08-05,2229,5782,57.495000000000005,20,57.985,S002,East
2022-08-06,2019,5046,61.831,20,61.34,S002,South
2022-08-07,2811,5416,48.291,20,48.046,S002,West
2022-08-08,2776,5350,49.9535,20,50.276,S002,West
2022-08-09,2167,5128,58.915,20,58.846500000000006,S002,West
2022-08-10,3490,5747,56.6065,20,56.2125,S002,South
2022-08-11,2705,6391,52.89,20,52.1475,S002,South
2022-08-12,2966,5478,58.641,20,58.471,S002,West
2022-08-13,2819,5191,52.512,20,52.737,S002,East
2022-08-14,2699,5026,55.2645,20,54.747,S002,North
2022-08-15,2637,5115,42.0595,20,40.868,S002,North
2022-08-16,2391,5390,59.0095,20,58.2055,S002,North
2022-08-17,3342,5684,51.875,20,52.389,S002,West
2022-08-18,3148,5600,54.633,20,54.1185,S002,West
2022-08-19,2764,5456,65.9195,20,65.6495,S002,North
2022-08-20,1873,5275,60.2385,20,59.8395,S002,North
2022-08-21,2253,5378,55.56699999999999,20,55.6125,S002,North
2022-08-22,2638,5433,54.724,20,55.662,S002,West
2022-08-23,2303,4588,58.491,20,58.1025,S002,West
2022-08-24,2673,5201,50.9155,20,51.765,S002,East
2022-08-25,2680,5429,56.6595,20,55.935500000000005,S002,North
2022-08-26,2901,5510,42.566500000000005,20,42.697,S002,South
2022-08-27,3306,6128,50.5285,20,51.821000000000005,S002,West
2022-08-28,3318,6050,60.2935,20,59.251,S002,West
2022-08-29,2797,5252,51.6095,20,51.947500000000005,S002,East
2022-08-30,2191,5223,60.8135,20,60.33200000000001,S002,East
2022-08-31,2933,4643,51.355,20,51.571000000000005,S002,South
2022-09-01,2229,5488,56.3205,20,56.6285,S002,West
2022-09-02,3064,6443,59.005500000000005,20,58.45,S002,South
2022-09-03,2811,6313,53.1255,20,53.669,S002,North
2022-09-04,3784,7045,59.8295,20,60.823,S002,East
2022-09-05,2491,4995,49.956,20,50.1515,S002,North
2022-09-06,2796,5808,56.2885,20,54.701,S002,East
2022-09-07,3175,5078,55.815,20,55.98199999999999,S002,West
2022-09-08,2154,5379,41.3955,20,41.4055,S002,South
2022-09-09,1576,5248,62.382000000000005,20,61.9175,S002,West
2022-09-10,2859,6089,49.561,20,48.2155,S002,South
2022-09-11,2834,5601,49.892,20,49.056,S002,East
2022-09-12,2225,6150,69.60600000000001,20,71.037,S002,West
2022-09-13,2982,5393,55.0385,20,54.587,S002,West
2022-09-14,2009,4866,56.205,20,57.283,S002,East
2022-09-15,2885,5996,51.858,20,50.702,S002,West
2022-09-16,2789,5038,56.3125,20,56.299,S002,West
2022-09-17,2528,5664,59.324,20,58.59,S002,South
2022-09-18,3139,4794,50.257,20,50.839,S002,East
2022-09-19,2877,5044,53.1845,20,52.495000000000005,S002,South
2022-09-20,2534,6720,54.962,20,56.85549999999999,S002,East
2022-09-21,2679,6140,61.1995,20,60.553,S002,South
2022-09-22,2177,5197,61.769000000000005,20,62.84499999999999,S002,West
2022-09-23,3037,5380,56.98,20,56.782500000000006,S002,East
2022-09-24,3348,6171,62.537,20,62.425,S002,North
2022-09-25,2244,5319,55.2845,20,55.53,S002,East
2022-09-26,1865,5235,55.496500000000005,20,54.9745,S002,North
2022-09-27,3229,6689,53.995000000000005,20,53.9885,S002,East
2022-09-28,2255,5234,47.2765,20,47.238,S002,East
2022-09-29,2609,5675,55.852,20,55.93150000000001,S002,West
2022-09-30,2683,4742,61.801,20,61.013,S002,West
2022-10-01,2867,6681,52.054,20,52.587,S002,South
2022-10-02,3597,6167,46.617,20,46.708,S002,West
2022-10-03,2652,6590,61.1005,20,61.996,S002,North
2022-10-04,2848,6028,49.412,20,50.757,S002,South
2022-10-05,2628,4572,55.1755,20,55.4525,S002,East
2022-10-06,2690,5904,50.066,20,50.4565,S002,North
2022-10-07,2782,5332,51.319,20,52.103,S002,South
2022-10-08,2905,5616,60.3475,20,59.3685,S002,West
2022-10-09,2741,5406,47.365,20,47.5575,S002,East
2022-10-10,2846,5982,53.0475,20,52.0185,S002,South
2022-10-11,2317,5626,53.946000000000005,20,53.143,S002,West
2022-10-12,2299,5825,56.021,20,55.6155,S002,North
2022-10-13,2776,5652,66.8455,20,66.328,S002,North
2022-10-14,2804,5390,48.818,20,47.7075,S002,West
2022-10-15,2365,4255,57.6915,20,57.0385,S002,East
2022-10-16,2568,5173,54.17100000000001,20,54.633500000000005,S002,West
2022-10-17,2392,5974,58.367,20,57.573,S002,East
2022-10-18,2919,6276,51.1705,20,51.2045,S002,South
2022-10-19,2673,5351,56.363,20,56.09,S002,East
2022-10-20,2991,5601,55.161,20,56.0145,S002,East
2022-10-21,2225,5261,58.61899999999999,20,59.063,S002,South
2022-10-22,2577,5680,53.475,20,53.9625,S002,South
2022-10-23,2740,6551,52.5375,20,53.182500000000005,S002,East
2022-10-24,2554,5036,55.3925,20,56.1925,S002,West
2022-10-25,2617,5836,47.523,20,47.3705,S002,East
2022-10-26,2738,5283,57.1305,20,56.2355,S002,East
2022-10-27,1925,4981,54.772000000000006,20,52.806,S002,East
2022-10-28,2274,5440,55.42999999999999,20,55.5755,S002,South
2022-10-29,2568,5264,61.0,20,61.523,S002,East
2022-10-30,2417,6563,69.58149999999999,20,68.339,S002,North
2022-10-31,2858,4680,55.084,20,54.60850000000001,S002,East
2022-11-01,2990,6045,54.232000000000006,20,55.5255,S002,East
2022-11-02,1864,5812,52.956,20,53.503,S002,East
2022-11-03,1865,4520,54.971,20,54.3895,S002,North
2022-11-04,2163,5009,60.709500000000006,20,59.26950000000001,S002,South
2022-11-05,3115,6146,57.1525,20,57.449,S002,West
2022-11-06,2372,4815,55.3395,20,54.6775,S002,West
2022-11-07,2869,6037,60.898,20,60.63250000000001,S002,West
2022-11-08,2876,4771,47.23,20,47.136,S002,East
2022-11-09,2650,5495,51.855500000000006,20,51.1515,S002,West
2022-11-10,1944,5256,47.297,20,47.0705,S002,West
2022-11-11,3091,6584,60.10850000000001,20,59.9875,S002,South
2022-11-12,2148,5488,51.867,20,52.597,S002,East
2022-11-13,2244,5368,47.948,20,47.3615,S002,North
2022-11-14,2937,5265,60.3205,20,60.02,S002,South
2022-11-15,2357,4827,56.716,20,56.8085,S002,North
2022-11-16,2745,4903,49.951,20,50.4205,S002,East
2022-11-17,2684,5536,58.526,20,57.5395,S002,West
2022-11-18,2336,5120,62.425,20,62.75,S002,West
2022-11-19,2867,5657,65.531,20,66.3225,S002,North
2022-11-20,2883,5920,55.889,20,55.5025,S002,West
2022-11-21,3372,7070,47.274,20,47.342,S002,East
2022-11-22,3306,5656,46.843,20,46.2225,S002,North
2022-11-23,3330,5425,61.6385,20,60.786,S002,North
2022-11-24,2512,4465,53.505500000000005,20,53.12050000000001,S002,East
2022-11-25,3372,5567,48.8205,20,48.5715,S002,East
2022-11-26,3819,6086,57.7115,15,56.6375,S002,West
2022-11-27,2581,5629,54.8875,20,54.8125,S002,North
2022-11-28,1942,4463,52.9535,20,54.507000000000005,S002,East
2022-11-29,3242,5747,60.655,20,60.324,S002,North
2022-11-30,2735,5789,54.8745,20,55.3605,S002,South
2022-12-01,2144,4217,56.9535,20,57.3015,S002,West
2022-12-02,3217,5420,55.2995,20,55.751,S002,South
2022-12-03,1733,4826,47.2655,20,47.4725,S002,South
2022-12-04,2777,5076,43.6935,20,43.885000000000005,S002,West
2022-12-05,2500,4786,62.7005,20,62.9215,S002,West
2022-12-06,3067,5678,53.751,20,53.70399999999999,S002,North
2022-12-07,2320,6119,47.809000000000005,20,48.946000000000005,S002,South
2022-12-08,2273,5264,66.3785,20,66.0525,S002,North
2022-12-09,2681,5484,57.8335,20,58.263,S002,West
2022-12-10,2247,5095,54.3485,20,54.363,S002,East
2022-12-11,3343,6965,59.907500000000006,20,60.383,S002,South
2022-12-12,3112,5780,52.7505,20,52.9405,S002,North
2022-12-13,2671,6090,51.2885,20,50.4455,S002,East
2022-12-14,2853,5720,61.4535,20,63.089,S002,South
2022-12-15,2315,5463,59.7385,20,59.3415,S002,East
2022-12-16,2656,5612,56.40650000000001,20,56.8355,S002,South
2022-12-17,2256,4741,55.312,20,55.673,S002,East
2022-12-18,3323,5615,56.747,20,56.5535,S002,West
2022-12-19,2251,4541,51.333000000000006,20,52.31849999999999,S002,North
2022-12-20,2086,4369,51.601,20,51.7205,S002,East
2022-12-21,2273,4799,61.624,20,61.901,S002,East
2022-12-22,3175,5326,62.7725,20,62.909000000000006,S002,North
2022-12-23,2316,5248,63.81700000000001,20,64.1165,S002,North
2022-12-24,2090,4603,48.4,20,48.4295,S002,North
2022-12-25,3354,6048,49.2695,20,48.7895,S002,South
2022-12-26,4069,6402,65.458,20,64.21849999999999,S002,West
2022-12-27,3001,5020,48.4185,20,50.146,S002,South
2022-12-28,2058,5050,56.593500000000006,20,57.033,S002,West
2022-12-29,2515,5004,50.1895,20,50.103,S002,South
2022-12-30,2262,4729,51.6955,20,51.5735,S002,South
2022-12-31,2333,5166,58.87949999999999,20,59.801,S002,West
2023-01-01,3317,5925,55.416,20,55.894000000000005,S002,West
2023-01-02,3258,6409,50.7695,20,50.927,S002,North
2023-01-03,1633,4898,49.1585,20,48.66,S002,East
2023-01-04,2342,5636,54.717,20,54.84,S002,North
2023-01-05,2376,5420,64.7635,20,64.7595,S002,East
2023-01-06,2448,5131,61.5875,20,62.3485,S002,South
2023-01-07,2754,5613,53.772000000000006,20,53.419,S002,North
2023-01-08,2637,5071,57.3855,20,57.2635,S002,South
2023-01-09,2463,5171,61.905,20,60.76649999999999,S002,South
2023-01-10,2167,4784,53.2405,20,53.7355,S002,North
2023-01-11,2053,4426,61.459500000000006,20,61.697500000000005,S002,West
2023-01-12,3185,6037,54.221,20,53.484,S002,West
2023-01-13,1950,3542,61.385000000000005,20,60.9795,S002,North
2023-01-14,3397,6089,54.956500000000005,20,55.636,S002,East
2023-01-15,3540,5679,51.724,20,51.9385,S002,East
2023-01-16,2969,5719,46.3525,20,45.8915,S002,South
2023-01-17,3253,6251,55.438,20,54.413,S002,East
2023-01-18,3252,6344,55.3855,20,56.41,S002,East
2023-01-19,2234,5116,59.6835,20,60.6405,S002,North
2023-01-20,2699,5321,51.3865,20,52.6015,S002,South
2023-01-21,2677,5482,46.1045,20,45.7895,S002,South
2023-01-22,2465,5735,52.6915,20,53.48350000000001,S002,South
2023-01-23,3282,6148,56.1395,20,55.936,S002,West
2023-01-24,2969,5901,53.304,20,53.7135,S002,East
2023-01-25,2233,5142,46.4315,20,46.1105,S002,North
2023-01-26,3848,6092,53.5705,20,53.645500000000006,S002,North
2023-01-27,2836,6032,52.785,20,52.929,S002,West
2023-01-28,2687,5590,55.7155,20,56.7015,S002,East
2023-01-29,2780,6213,60.4495,20,60.891,S002,North
2023-01-30,1829,4844,56.395,20,56.1355,S002,East
2023-01-31,1957,4745,63.6505,20,62.9265,S002,East
2023-02-01,3049,5301,51.544,20,52.3635,S002,West
2023-02-02,2359,4960,57.2725,20,57.0585,S002,North
2023-02-03,2432,4797,51.0595,20,50.287,S002,West
2023-02-04,2839,5995,55.544,20,54.804,S002,West
2023-02-05,2868,6355,53.32000000000001,20,53.2485,S002,West
2023-02-06,3096,6049,61.922,20,61.897000000000006,S002,East
2023-02-07,2306,5438,56.3275,20,57.39149999999999,S002,West
2023-02-08,2954,5365,59.979,20,60.679,S002,North
2023-02-09,1994,5102,54.637,20,54.010000000000005,S002,North
2023-02-10,3282,6327,59.888,20,61.109,S002,North
2023-02-11,2569,5579,48.814,20,49.187,S002,South
2023-02-12,2949,6237,58.459,20,56.9425,S002,North
2023-02-13,2883,5246,57.019000000000005,20,56.4,S002,South
2023-02-14,2936,4574,48.3245,20,48.8155,S002,West
2023-02-15,2458,6361,59.8685,20,59.7085,S002,South
2023-02-16,2351,5577,43.448,20,43.729,S002,West
2023-02-17,2943,4515,52.1505,20,52.8735,S002,West
2023-02-18,3001,5285,51.3755,20,51.999,S002,West
2023-02-19,2407,5480,53.61,20,54.6235,S002,West
2023-02-20,2982,5094,51.778,20,51.697500000000005,S002,West
